Id,MU2020,MU2015,MU2010,MU2005,MU2000,MU1995,MU1990
16180,1,1,1,1,1,1,1
16181,1,1,1,1,1,1,1
16182,1,1,1,1,0,1,0
16183,1,1,1,1,0,1,0
16184,1,1,0,0,0,0,0
16185,1,1,1,1,0,0,0
16186,1,1,1,1,0,0,0
16187,1,1,1,1,1,1,1
16188,1,1,1,1,1,1,1
16189,1,1,1,1,1,1,1
16190,1,1,1,1,1,1,1
16191,1,1,1,1,1,1,1
16192,1,1,1,1,1,1,1
16193,1,1,1,1,1,1,0
16194,1,1,1,1,1,1,0
16195,1,1,1,1,0,0,0
16196,1,1,1,1,1,1,0
16197,1,1,1,1,1,0,0
16198,1,1,1,1,1,0,0
16199,1,1,1,1,1,0,0
16200,1,1,1,1,0,0,0
16201,1,1,1,1,0,0,0
16202,1,1,1,0,0,0,0
16203,1,1,1,0,0,0,0
16227,1,1,0,0,0,0,0
16228,1,1,1,1,1,1,0
16229,1,1,1,1,1,1,0
16230,1,1,1,1,1,1,0
16231,1,1,1,1,1,1,0
16232,1,1,1,1,1,1,0
16233,1,1,1,1,1,0,0
16234,1,1,1,1,0,0,0
16235,1,1,1,1,1,1,0
16236,1,1,1,1,1,1,0
16237,1,1,0,0,0,0,0
16238,1,1,0,0,0,0,0
16239,1,1,0,0,0,0,0
16240,1,1,0,0,0,0,0
16241,1,1,0,0,0,0,0
16242,1,1,0,0,0,0,0
16243,1,1,1,1,1,1,0
16244,1,1,1,1,1,1,0
16245,1,1,1,1,1,1,1
16246,1,1,1,1,1,1,1
16247,1,1,1,1,1,1,1
16248,1,1,1,0,0,0,0
16257,1,1,1,0,0,0,0
16258,1,1,1,0,0,0,0
16259,1,1,1,0,0,0,0
16260,1,1,1,0,0,0,0
16307,1,1,0,0,0,0,0
16308,1,1,1,1,0,0,0
16309,1,1,1,1,0,0,0
16310,1,1,1,1,0,0,0
16311,1,1,1,1,0,0,0
16312,1,1,1,1,0,0,0
16313,1,1,1,1,0,0,0
16314,1,1,1,1,0,0,0
16315,1,1,1,1,0,0,0
16316,1,1,1,1,0,0,0
16330,1,1,0,0,0,0,0
16331,1,1,0,0,0,0,0
16332,1,1,0,0,0,0,0
16333,1,1,0,0,0,0,0
16334,1,1,1,1,0,0,0
16335,1,1,1,0,0,0,0
16336,1,1,1,0,0,0,0
16337,1,1,1,1,1,0,0
16338,1,1,1,1,1,0,0
16339,1,1,1,1,1,0,0
16340,1,1,1,1,1,1,1
16341,1,1,1,1,1,1,1
16342,1,1,1,1,1,1,1
16343,1,1,1,1,0,0,0
16344,1,1,1,1,1,1,1
16345,1,1,1,1,1,1,1
16346,1,1,1,1,1,0,0
16347,1,1,1,1,1,0,0
16348,1,1,1,1,1,1,1
16349,1,1,1,1,1,1,0
16350,1,1,1,1,1,1,0
16351,1,1,1,1,1,1,1
16352,1,1,1,1,1,1,1
16353,1,1,1,1,1,1,1
16354,1,1,1,1,1,1,1
16355,1,1,1,1,1,1,1
16356,1,0,0,0,0,1,0
16357,1,1,0,0,0,1,0
16358,1,1,1,1,1,0,0
16359,1,1,1,1,1,0,0
16360,1,1,1,1,1,1,0
16361,1,1,1,1,1,1,1
16362,1,1,1,1,1,1,1
16363,1,1,1,1,1,1,1
16364,1,1,1,1,1,1,1
16365,1,1,1,1,1,1,1
16366,1,1,1,1,1,1,1
16367,1,1,1,1,0,0,0
16368,1,1,1,1,0,0,0
16369,1,1,1,1,0,0,0
16370,1,1,1,1,0,0,0
16371,1,1,1,1,0,0,0
16372,1,1,1,1,0,0,0
16373,1,1,1,1,1,1,0
16374,1,1,1,0,0,0,0
16375,1,1,1,0,0,0,0
16376,1,1,0,0,0,0,0
16384,1,1,1,1,1,1,0
16385,1,1,1,1,1,1,0
16401,1,1,1,1,1,1,0
16402,1,1,1,1,1,1,0
16403,1,1,1,1,1,1,0
16404,1,1,0,0,0,0,0
16405,1,1,1,1,1,1,0
16406,1,1,1,1,1,0,0
16407,1,1,1,1,1,0,0
16408,1,1,1,1,1,1,0
16409,1,1,1,1,1,1,0
16410,1,1,1,1,1,1,0
16411,1,1,1,1,1,1,0
16412,1,1,0,0,0,0,0
16413,1,1,0,0,0,0,0
16414,1,1,0,0,0,0,0
16415,1,1,0,0,0,0,0
16416,1,1,1,1,1,1,0
16417,1,1,1,1,1,1,1
16418,1,1,1,1,1,1,1
16419,1,1,1,1,1,1,1
16420,1,1,1,1,1,1,1
16424,1,1,1,0,0,0,0
16425,1,1,1,0,0,0,0
16428,1,1,1,1,1,1,0
16429,1,1,1,0,0,0,0
16430,1,1,1,0,0,0,0
16431,1,1,1,0,0,0,0
16432,1,1,1,0,0,0,0
16433,1,1,1,0,0,0,0
16474,1,1,1,1,1,0,0
16475,1,1,1,1,1,0,0
16476,1,1,1,1,1,0,0
16478,1,1,0,0,0,0,0
16479,1,1,0,0,0,0,0
16480,1,1,0,0,0,0,0
16481,1,1,1,1,0,0,0
16482,1,1,1,1,0,0,0
16483,1,1,1,1,0,0,0
16484,1,1,1,1,0,0,0
16485,1,1,1,0,0,0,0
16486,1,1,1,1,0,0,0
16487,1,1,1,1,0,0,0
16488,1,1,1,1,0,0,0
16489,1,1,1,1,0,0,0
16503,1,1,0,0,0,0,0
16504,1,1,0,0,0,0,0
16505,1,1,0,1,0,0,0
16506,1,1,1,0,0,0,0
16507,1,1,1,1,0,0,0
16508,1,1,1,1,0,0,0
16509,1,1,1,1,0,0,0
16510,1,1,1,0,0,0,0
16511,1,1,1,1,0,0,0
16512,1,1,1,1,1,0,0
16513,1,1,1,1,1,1,1
16514,1,1,1,1,1,1,1
16515,1,1,1,1,1,1,1
16516,1,1,1,1,0,0,0
16517,1,1,1,1,1,1,1
16518,1,1,1,1,1,1,1
16519,1,1,1,1,1,1,1
16520,1,1,1,1,0,0,0
16521,1,1,1,1,1,1,1
16522,1,1,0,0,1,0,0
16523,1,1,1,1,0,0,0
16524,1,1,1,1,0,0,0
16525,1,1,1,1,1,0,1
16526,1,1,1,1,1,1,1
16527,1,1,1,1,1,1,1
16528,1,1,1,1,1,1,1
16529,1,1,1,1,1,1,0
16530,1,1,0,0,0,1,0
16531,1,1,1,1,1,1,0
16532,1,1,1,1,1,1,0
16533,1,1,1,1,1,1,0
16534,1,1,1,1,1,1,1
16535,1,1,1,1,1,1,1
16536,1,1,1,1,1,1,1
16537,1,1,1,1,1,1,1
16538,1,1,1,1,1,1,1
16539,1,1,1,1,1,1,1
16540,1,1,1,1,1,1,0
16541,1,1,1,1,1,1,0
16542,1,1,1,1,1,1,0
16543,1,1,1,1,1,0,0
16544,1,1,1,1,1,0,0
16545,1,1,1,1,1,1,1
16546,1,1,1,1,1,1,1
16547,1,1,1,1,1,1,1
16548,1,1,0,0,0,0,0
16549,1,1,0,0,0,0,0
16550,1,1,1,0,0,0,0
16557,1,1,1,1,1,1,0
16558,1,1,1,1,1,1,0
16576,1,1,0,0,0,0,0
16577,1,1,0,0,0,0,0
16578,1,1,1,1,1,0,0
16580,1,1,1,1,1,0,0
16581,1,1,1,1,0,0,0
16582,1,1,1,1,1,1,0
16583,1,1,1,1,1,1,0
16584,1,1,1,1,1,1,0
16585,1,1,1,1,1,0,0
16586,1,1,1,1,1,0,0
16587,1,1,1,1,1,0,0
16588,1,1,1,1,1,1,1
16589,1,1,1,1,1,1,1
16590,1,1,1,1,1,1,1
16591,1,1,1,1,1,1,1
16592,1,1,1,1,1,1,1
16593,1,1,1,1,1,1,1
16597,1,1,1,0,0,0,0
16598,1,1,1,0,0,0,0
16599,1,1,1,0,0,0,0
16600,1,1,1,1,1,1,0
16601,1,1,1,1,1,1,0
16602,1,1,1,0,0,0,0
16604,1,1,1,0,0,0,0
16605,1,1,1,0,0,0,0
16647,1,1,1,1,1,1,0
16648,1,1,1,1,1,1,0
16649,1,1,1,1,1,0,0
16651,1,1,0,0,0,0,0
16652,1,1,0,0,0,0,0
16653,1,1,0,0,0,0,0
16655,1,1,1,1,0,0,0
16656,1,1,1,1,0,0,0
16657,1,1,1,0,0,0,0
16659,1,1,1,1,0,0,0
16660,1,1,1,1,0,0,0
16661,1,1,1,1,0,0,0
16674,1,1,0,0,0,0,0
16675,1,1,0,0,0,0,0
16676,1,1,0,0,0,0,0
16677,1,1,0,0,0,0,0
16678,1,1,1,1,0,0,0
16679,1,1,1,0,0,0,0
16680,1,1,1,0,0,0,0
16681,1,1,1,1,0,0,0
16682,1,1,1,1,0,0,0
16683,1,1,1,0,0,0,0
16684,1,1,1,1,0,0,0
16685,1,1,1,1,1,0,0
16686,1,1,1,1,1,0,0
16687,1,1,1,1,1,1,1
16688,1,1,1,1,1,1,1
16689,1,1,1,1,0,0,0
16690,1,1,1,1,0,0,0
16691,1,1,1,1,1,1,1
16692,1,1,1,1,1,0,0
16693,1,1,1,1,0,0,0
16694,1,1,1,1,0,0,0
16695,1,1,1,1,0,0,0
16696,1,1,1,1,0,0,0
16697,1,1,1,1,0,0,0
16698,1,1,1,1,0,0,0
16699,1,1,1,1,0,0,0
16700,1,1,1,0,0,0,0
16701,1,1,1,1,0,0,0
16702,1,1,1,1,1,0,0
16704,1,1,1,1,1,0,0
16705,1,1,1,1,1,1,0
16706,1,1,1,1,1,1,1
16707,1,1,1,1,1,1,1
16708,1,1,1,1,1,1,1
16709,1,1,1,1,1,1,1
16710,1,1,1,1,1,1,1
16711,1,1,1,1,1,1,1
16712,1,1,1,1,1,0,0
16713,1,1,1,1,1,1,0
16714,1,1,1,1,1,1,0
16715,1,1,1,1,1,1,0
16716,1,1,1,1,1,0,0
16717,1,1,1,1,1,0,0
16718,1,1,1,1,1,1,1
16719,1,1,1,1,1,1,1
16720,1,1,1,1,1,1,1
16721,1,1,1,1,1,0,0
16722,1,1,1,1,1,1,0
16723,1,1,1,0,0,0,0
16724,1,1,0,0,0,0,0
16725,1,1,0,0,0,0,0
16726,1,1,0,0,0,0,0
16727,1,1,1,1,1,1,1
16731,1,1,1,1,1,1,0
16751,1,1,1,1,1,0,0
16753,1,1,1,1,1,1,0
16754,1,1,1,1,1,0,0
16755,1,1,1,1,0,0,0
16756,1,1,1,0,0,0,0
16757,1,1,1,0,0,0,0
16758,1,1,1,1,1,0,0
16759,1,1,1,1,1,1,0
16760,1,1,1,1,1,1,1
16761,1,1,1,1,1,1,1
16762,1,1,1,1,1,1,1
16763,1,1,1,1,1,1,1
16764,1,1,1,1,0,0,0
16765,1,1,1,1,1,0,0
16766,1,1,1,1,1,0,0
16770,1,1,1,0,0,0,0
16771,1,1,1,0,0,0,0
16772,1,1,1,1,0,0,0
16773,1,1,1,1,0,0,0
16774,1,1,0,0,0,0,0
16820,1,1,1,1,1,1,0
16821,1,1,1,1,1,1,0
16822,1,1,1,1,1,0,0
16824,1,1,0,0,0,0,0
16825,1,1,0,0,0,0,0
16826,1,1,0,0,0,0,0
16828,1,1,1,1,0,0,0
16829,1,1,1,1,0,0,0
16831,1,1,0,0,0,0,0
16832,1,1,1,1,0,0,0
16833,1,1,1,1,0,0,0
16837,1,0,0,0,0,0,0
16838,1,0,0,0,0,0,0
16847,1,1,0,0,0,0,0
16848,1,1,0,0,0,0,0
16849,1,1,0,0,0,0,0
16850,1,1,0,0,0,0,0
16851,1,1,1,0,0,0,0
16852,1,1,1,0,0,0,0
16853,1,1,1,0,0,0,0
16854,1,1,1,0,0,0,0
16855,1,1,1,0,0,0,0
16856,1,1,1,0,0,0,0
16857,1,1,1,0,0,0,0
16858,1,1,1,1,0,0,0
16859,1,1,1,1,1,0,0
16860,1,1,1,1,1,1,1
16861,1,1,1,1,1,1,1
16862,1,1,1,0,0,0,0
16863,1,1,1,1,0,0,0
16864,1,1,1,1,0,0,0
16865,1,1,1,1,0,0,0
16866,1,1,1,1,0,0,0
16867,1,1,1,1,0,0,0
16868,1,1,1,1,0,0,0
16869,1,1,1,1,0,0,0
16870,1,1,1,1,0,0,0
16871,1,1,1,1,0,0,0
16872,1,1,1,1,0,0,0
16873,1,1,1,1,0,0,0
16874,1,1,1,0,0,0,0
16875,1,1,1,1,1,0,0
16876,1,1,0,0,0,0,0
16877,1,1,0,0,0,0,0
16878,1,1,0,0,0,0,0
16879,1,1,1,1,1,1,1
16880,1,1,1,1,1,1,1
16881,1,1,1,1,1,1,1
16882,1,1,1,1,1,1,1
16883,1,1,1,1,1,1,1
16884,1,1,1,1,1,1,0
16885,1,1,1,1,1,0,0
16886,1,1,1,1,1,1,0
16887,1,1,1,1,0,0,0
16888,1,1,1,1,1,1,0
16889,1,1,1,1,0,0,0
16890,1,1,1,1,0,0,0
16891,1,1,1,1,0,0,0
16892,1,1,1,1,0,0,0
16893,1,1,1,1,0,0,0
16894,1,1,1,1,1,1,0
16895,1,1,1,1,1,1,0
16897,1,1,1,1,0,0,0
16898,1,1,1,1,0,0,0
16900,1,1,1,1,1,1,1
16926,1,1,1,1,1,1,0
16927,1,1,1,1,0,0,0
16928,1,1,1,1,0,0,0
16929,1,1,1,0,0,0,0
16930,1,1,1,0,0,0,0
16931,1,1,0,0,0,0,0
16932,1,1,1,0,0,0,0
16933,1,1,1,1,1,1,1
16934,1,1,1,1,1,1,1
16935,1,1,1,1,1,1,1
16936,1,1,1,1,1,1,0
16938,1,1,1,1,0,0,0
16939,1,1,1,1,1,0,0
16940,1,1,1,1,0,0,0
16942,1,1,1,1,1,1,1
16943,1,1,1,1,1,1,1
16944,1,1,1,1,1,1,0
16945,1,1,1,1,0,0,0
16946,1,1,1,1,0,0,0
16947,1,1,0,0,0,0,0
16992,1,1,1,1,1,0,0
16993,1,1,1,1,1,0,0
16994,1,1,1,1,1,0,0
17004,1,1,0,0,0,0,0
17005,1,1,0,0,0,0,0
17010,1,0,0,0,0,0,0
17011,1,0,0,0,0,0,0
17012,1,0,0,0,0,0,0
17015,1,1,0,0,0,0,0
17016,1,1,1,1,1,1,0
17017,1,1,1,1,1,1,0
17021,1,1,0,0,0,0,0
17022,1,1,0,0,0,0,0
17025,1,1,1,0,0,0,0
17026,1,1,1,0,0,0,0
17027,1,1,1,0,0,0,0
17028,1,1,1,1,1,1,1
17029,1,1,1,1,1,1,1
17030,1,1,1,1,1,0,0
17031,1,1,1,0,0,0,0
17032,1,1,1,1,0,0,0
17033,1,1,1,1,0,0,0
17034,1,1,1,1,0,0,0
17035,1,1,0,0,0,0,0
17036,1,1,1,0,0,0,0
17037,1,1,1,1,0,0,0
17038,1,1,1,1,0,0,0
17039,1,1,0,0,0,0,0
17040,1,1,0,0,0,0,0
17041,1,1,0,0,0,0,0
17043,1,1,1,1,0,0,0
17044,1,1,1,1,0,0,0
17045,1,1,1,1,0,0,0
17046,1,1,1,1,0,0,0
17047,1,1,1,0,0,0,0
17048,1,1,1,1,0,0,0
17049,1,1,0,0,0,0,0
17050,1,1,0,0,0,0,0
17051,1,1,0,0,0,0,0
17052,1,1,1,1,1,1,0
17053,1,1,1,1,1,1,0
17054,1,1,1,1,1,1,1
17055,1,1,1,1,1,1,1
17056,1,1,1,1,1,1,1
17057,1,1,1,1,0,0,0
17058,1,1,1,1,1,1,0
17059,1,1,1,1,1,1,0
17060,1,1,1,1,0,0,0
17061,1,1,1,1,0,0,0
17062,1,1,1,1,0,0,0
17063,1,1,0,0,0,0,0
17064,1,1,1,1,1,0,0
17065,1,1,1,1,1,1,0
17066,1,1,1,1,1,1,0
17067,1,1,1,1,1,1,0
17078,1,1,1,1,1,1,0
17079,1,1,1,1,1,1,0
17080,1,1,1,1,1,1,0
17104,1,1,1,0,0,0,0
17105,1,1,1,0,0,0,0
17106,1,1,1,1,1,1,1
17107,1,1,1,1,1,1,1
17108,1,1,1,1,1,1,1
17109,1,1,1,1,1,1,1
17110,1,1,1,1,1,1,1
17111,1,1,1,1,1,1,1
17112,1,1,1,1,1,1,1
17113,1,1,1,1,0,0,0
17114,1,1,1,1,1,1,1
17115,1,1,1,1,1,1,1
17116,1,1,1,1,1,1,1
17117,1,1,1,1,0,0,0
17165,1,1,1,1,0,0,0
17166,1,1,1,1,0,0,0
17184,1,0,0,0,0,0,0
17185,1,0,0,0,0,0,0
17186,1,0,0,0,0,0,0
17188,1,1,0,0,0,0,0
17189,1,1,1,1,1,1,0
17190,1,1,1,1,1,1,0
17194,1,1,0,0,0,0,0
17195,1,1,0,0,0,0,0
17198,1,0,0,0,0,0,0
17199,1,0,0,0,0,0,0
17200,1,1,1,0,0,0,0
17201,1,1,1,1,1,0,0
17202,1,1,1,1,1,1,1
17203,1,1,1,1,1,0,0
17204,1,1,1,0,0,0,0
17205,1,1,1,1,0,0,0
17206,1,1,1,1,0,0,0
17207,1,1,1,1,0,0,0
17208,1,1,0,0,0,0,0
17209,1,1,1,0,0,0,0
17210,1,1,1,1,0,0,0
17211,1,1,1,1,0,0,0
17212,1,1,0,0,0,0,0
17213,1,1,0,0,0,0,0
17214,1,1,0,0,0,0,0
17215,1,1,0,0,0,0,0
17216,1,1,1,1,0,0,0
17217,1,1,1,1,0,0,0
17218,1,1,1,1,0,0,0
17219,1,1,1,1,0,0,0
17220,1,1,1,0,0,0,0
17221,1,1,1,0,0,0,0
17222,1,1,0,0,0,0,0
17223,1,1,0,0,0,0,0
17224,1,1,0,0,0,0,0
17225,1,1,1,1,0,1,0
17226,1,1,1,1,1,1,1
17227,1,1,1,1,1,1,1
17228,1,1,1,1,1,1,1
17229,1,1,1,1,1,1,1
17230,1,1,1,1,0,0,1
17231,1,1,1,1,1,1,0
17232,1,1,1,1,1,1,0
17233,1,1,1,1,0,0,0
17235,1,1,1,1,0,0,0
17236,1,1,0,0,0,0,0
17237,1,1,1,1,1,1,0
17238,1,1,1,1,1,1,0
17239,1,1,1,1,1,1,0
17240,1,1,1,1,1,1,0
17241,1,0,0,0,0,0,0
17242,1,0,0,0,0,0,0
17251,1,1,1,1,1,1,0
17252,1,1,1,1,1,1,0
17253,1,1,1,1,1,1,0
17254,1,1,1,1,0,0,0
17277,1,1,1,0,0,0,0
17278,1,1,1,0,0,0,0
17279,1,1,1,1,1,0,0
17282,1,1,1,1,1,1,1
17283,1,1,1,1,1,1,1
17284,1,1,1,1,1,1,1
17285,1,1,1,1,1,1,1
17286,1,1,1,1,1,1,1
17287,1,1,1,1,1,1,1
17288,1,1,1,1,1,1,1
17289,1,1,0,0,0,0,0
17290,1,1,0,0,0,0,0
17351,1,1,1,1,0,0,0
17357,1,0,0,0,0,0,0
17358,1,0,0,0,0,0,0
17359,1,0,0,0,0,0,0
17360,1,0,0,0,0,0,0
17361,1,1,1,1,0,0,0
17362,1,1,1,1,1,1,0
17363,1,1,1,1,1,1,0
17367,1,1,0,0,0,0,0
17368,1,1,0,0,0,0,0
17371,1,1,0,0,0,0,0
17372,1,1,0,0,0,0,0
17373,1,1,1,0,0,0,0
17374,1,1,1,0,0,0,0
17375,1,1,1,0,0,0,0
17376,1,1,1,0,0,0,0
17377,1,1,1,0,0,0,0
17378,1,1,1,0,0,0,0
17379,1,1,1,1,0,0,0
17380,1,1,1,1,0,0,0
17381,1,1,0,0,0,0,0
17382,1,1,1,0,0,0,0
17383,1,1,1,0,0,0,0
17384,1,1,1,0,0,0,0
17385,1,1,1,0,0,0,0
17386,1,1,0,0,0,0,0
17387,1,1,0,0,0,0,0
17388,1,1,1,1,0,0,0
17389,1,1,1,1,0,0,0
17390,1,1,1,1,0,0,0
17391,1,1,1,1,0,0,0
17392,1,1,1,1,0,0,0
17393,1,1,1,0,0,0,0
17394,1,1,1,0,0,0,0
17395,1,1,1,0,0,0,0
17396,1,1,0,0,0,0,0
17397,1,1,0,0,0,0,0
17398,1,1,1,1,0,0,0
17399,1,1,1,1,1,1,1
17400,1,1,1,1,1,1,1
17401,1,1,1,1,1,1,1
17402,1,1,1,1,1,1,1
17403,1,1,1,1,0,0,1
17404,1,1,1,1,1,1,0
17405,1,1,1,1,1,1,0
17406,1,1,0,0,0,0,0
17409,1,0,0,0,0,0,0
17410,1,1,1,1,1,1,0
17411,1,1,1,1,1,1,0
17412,1,1,1,1,1,1,0
17413,1,1,1,1,1,1,0
17414,1,1,0,0,0,0,0
17415,1,0,0,0,0,0,0
17423,1,1,1,1,0,0,0
17424,1,1,1,1,1,1,0
17425,1,1,1,1,1,1,0
17426,1,1,1,1,1,1,0
17427,1,1,1,1,1,1,0
17433,1,1,1,1,1,1,0
17434,1,1,1,1,1,1,0
17435,1,1,1,0,0,0,0
17436,1,1,1,0,0,0,0
17452,1,1,1,1,1,0,0
17457,1,1,1,1,1,1,1
17458,1,1,1,1,1,1,1
17459,1,1,1,1,1,1,1
17460,1,1,1,1,1,1,1
17461,1,1,1,1,1,1,1
17462,1,1,1,1,1,1,1
17463,1,1,0,0,0,0,0
17464,1,1,0,0,0,0,0
17465,1,1,0,0,0,0,0
17523,1,1,1,1,0,0,0
17524,1,1,1,1,1,0,0
17525,1,1,1,1,1,0,0
17526,1,1,1,0,0,0,0
17530,1,0,0,0,0,0,0
17531,1,0,0,0,0,0,0
17532,1,0,0,0,0,0,0
17533,1,1,1,1,0,0,0
17534,1,1,1,1,0,0,0
17535,1,1,1,1,0,0,0
17536,1,1,1,1,0,0,0
17540,1,1,0,0,0,0,0
17541,1,1,0,0,0,0,0
17544,1,1,0,0,0,0,0
17545,1,1,0,0,0,0,0
17546,1,1,1,0,0,0,0
17547,1,1,1,0,0,0,0
17548,1,1,1,0,0,0,0
17549,1,1,1,0,0,0,0
17550,1,1,1,0,0,0,0
17551,1,1,1,0,0,0,0
17552,1,1,1,0,0,0,0
17553,1,1,1,0,0,0,0
17554,1,1,1,0,0,0,0
17556,1,1,1,0,0,0,0
17557,1,1,1,0,0,0,0
17562,1,1,1,1,0,0,0
17563,1,1,1,1,0,0,0
17564,1,1,1,1,0,0,0
17565,1,1,1,1,0,0,0
17566,1,1,1,0,0,0,0
17567,1,1,1,0,0,0,0
17568,1,1,1,0,0,0,0
17569,1,1,0,0,0,0,0
17570,1,1,0,0,0,0,0
17571,1,1,1,1,0,0,0
17572,1,1,1,1,1,1,1
17573,1,1,1,1,1,1,1
17574,1,1,1,1,1,1,1
17575,1,1,1,1,1,1,1
17576,1,1,1,1,1,1,1
17577,1,1,1,1,0,0,1
17578,1,1,1,1,0,0,0
17579,1,1,1,1,1,1,0
17580,1,1,1,1,1,1,0
17582,1,0,0,0,0,0,0
17583,1,1,0,0,0,0,0
17584,1,1,0,0,0,0,0
17585,1,1,1,1,1,1,0
17586,1,1,1,1,1,1,0
17587,1,1,1,1,0,0,0
17590,1,1,1,1,0,0,0
17591,1,1,1,1,0,0,0
17596,1,1,1,1,0,0,0
17597,1,1,1,1,1,1,0
17598,1,1,1,1,1,1,0
17599,1,1,1,1,1,1,0
17600,1,1,1,1,1,1,0
17605,1,1,1,1,1,1,0
17606,1,1,1,1,1,1,0
17607,1,1,1,1,1,1,0
17608,1,1,1,0,0,0,0
17609,1,1,1,0,0,0,0
17626,1,1,1,0,0,0,0
17627,1,1,1,1,1,0,0
17628,1,1,1,1,1,0,0
17629,1,1,1,1,1,0,0
17630,1,1,1,1,0,0,0
17631,1,1,1,1,1,1,1
17632,1,1,1,1,1,1,1
17633,1,1,1,1,1,1,1
17634,1,1,1,1,1,1,1
17635,1,1,1,1,1,1,1
17636,1,1,1,1,0,0,0
17637,1,1,0,0,0,0,0
17638,1,1,0,0,0,0,0
17639,1,1,1,0,0,0,0
17696,1,1,1,1,1,1,0
17697,1,1,1,1,1,1,0
17698,1,1,1,1,1,1,0
17699,1,1,1,1,1,0,0
17703,1,0,0,0,0,0,0
17717,1,1,1,1,0,0,0
17718,1,1,1,1,0,0,0
17719,1,0,0,0,0,0,0
17720,1,1,0,0,0,0,0
17721,1,1,1,0,0,0,0
17722,1,1,1,0,0,0,0
17723,1,1,1,0,0,0,0
17724,1,1,0,0,0,0,0
17725,1,0,0,0,0,0,0
17726,1,1,0,0,0,0,0
17735,1,1,1,1,0,0,0
17736,1,1,1,1,0,0,0
17737,1,1,1,0,0,0,0
17738,1,1,1,0,0,0,0
17739,1,1,1,0,0,0,0
17740,1,1,1,0,0,0,0
17741,1,1,1,0,0,0,0
17742,1,1,0,0,0,0,0
17743,1,1,1,1,0,0,0
17744,1,1,1,1,0,0,0
17745,1,1,1,1,0,0,0
17746,1,1,1,1,1,0,1
17747,1,1,1,1,1,1,1
17748,1,1,1,1,1,1,1
17749,1,1,1,1,1,1,1
17751,1,1,1,1,1,1,0
17752,1,1,1,1,1,1,0
17753,1,1,1,1,1,1,0
17755,1,1,0,0,0,0,0
17756,1,1,0,0,0,0,0
17757,1,1,0,0,0,0,0
17758,1,1,1,1,0,0,0
17759,1,1,1,1,0,0,0
17760,1,1,1,1,0,0,0
17763,1,1,1,1,0,0,0
17764,1,1,1,1,0,0,0
17769,1,1,1,1,1,1,0
17770,1,1,1,1,1,1,0
17771,1,1,1,1,1,1,0
17772,1,1,1,1,1,1,0
17773,1,1,1,1,1,1,0
17774,1,1,0,0,0,0,0
17775,1,1,0,0,0,0,0
17778,1,1,1,1,1,1,0
17779,1,1,1,1,1,1,0
17780,1,1,1,1,0,0,0
17781,1,1,1,0,0,0,0
17782,1,1,1,0,0,0,0
17783,1,1,1,0,0,0,0
17788,1,1,1,1,0,0,0
17799,1,1,1,0,0,0,0
17800,1,1,1,1,1,0,0
17802,1,1,1,1,1,1,1
17803,1,1,1,1,1,1,1
17804,1,1,1,1,0,0,0
17805,1,1,1,1,1,1,1
17806,1,1,1,1,1,1,1
17807,1,1,1,1,1,1,1
17808,1,1,1,1,1,1,1
17809,1,1,1,1,0,0,0
17810,1,1,1,1,0,0,0
17811,1,1,0,0,0,0,0
17812,1,1,1,0,0,0,0
17814,1,1,0,0,0,0,0
17815,1,1,0,0,0,0,0
17816,1,1,0,0,0,0,0
17868,1,1,0,0,0,0,0
17869,1,1,1,1,1,1,0
17870,1,1,1,1,1,1,0
17871,1,1,1,1,1,1,0
17872,1,1,0,0,0,0,0
17873,1,1,0,0,0,0,0
17874,1,1,0,0,0,0,0
17883,1,1,0,0,0,0,0
17884,1,1,0,0,0,0,0
17885,1,1,0,0,0,0,0
17886,1,1,1,1,1,0,0
17889,1,1,1,1,0,1,0
17890,1,1,1,1,0,1,0
17893,1,1,1,0,0,0,0
17894,1,1,1,1,1,0,0
17896,1,1,1,0,0,0,0
17897,1,1,0,0,0,0,0
17898,1,1,0,0,0,0,0
17899,1,1,0,0,0,0,0
17901,1,1,0,0,0,0,0
17906,1,1,1,0,0,0,0
17907,1,1,1,0,0,0,0
17908,1,1,1,0,0,0,0
17910,1,1,1,0,0,0,0
17911,1,1,1,0,0,0,0
17912,1,1,1,0,0,0,0
17913,1,0,0,0,0,0,0
17914,1,1,0,0,0,0,0
17915,1,1,0,0,0,0,0
17916,1,1,0,0,0,0,0
17917,1,1,1,1,0,0,0
17918,1,1,1,1,0,0,0
17919,1,1,1,1,0,0,0
17920,1,1,1,1,0,0,0
17921,1,1,1,1,0,0,1
17922,1,1,1,1,1,1,1
17923,1,1,1,1,0,0,1
17924,1,1,1,1,1,1,0
17925,1,1,1,1,1,1,0
17926,1,1,1,1,1,0,0
17927,1,0,1,0,0,0,0
17928,1,1,0,0,0,0,0
17929,1,1,0,0,0,0,0
17930,1,1,0,0,0,0,0
17931,1,1,1,1,0,0,0
17932,1,1,1,1,0,0,0
17933,1,1,1,1,0,0,0
17935,1,1,1,0,0,0,0
17936,1,1,1,0,0,0,0
17944,1,1,1,1,1,1,0
17945,1,1,1,1,1,1,0
17946,1,1,1,1,1,1,0
17947,1,1,0,0,0,0,0
17948,1,1,0,0,0,0,0
17951,1,1,1,1,1,1,0
17952,1,1,1,1,0,0,0
17954,1,1,1,0,0,0,0
17955,1,1,1,0,0,0,0
17960,1,1,1,1,0,0,0
17961,1,1,1,1,0,0,0
17962,1,1,1,1,0,0,0
